ctrs_agenda,ctrs_feedback,ctrs_understanding,ctrs_interpersonal,ctrs_collaboration,ctrs_pacing,ctrs_discovery,ctrs_focus,ctrs_strategy,ctrs_technique,ctrs_homework,conversation_id,ctrs_overall,pid
2,2,3,3,3,3,2,2,2,2,0,gptchats_10064,2.1818181818181817,80239979
2,2,3,3,2,2,2,2,2,2,0,gptchats_4095,2.0,80231172
0,0,2,2,0,1,0,0,0,0,0,gptchats_68861,0.4545454545454545,6067835
2,2,4,4,3,3,2,2,2,2,2,gptchats_59464,2.5454545454545454,80341424
0,0,2,2,0,2,0,0,0,0,0,gptchats_51038,0.5454545454545454,80339355
0,1,2,2,0,1,0,1,1,0,0,gptchats_48569,0.7272727272727273,80339102
0,0,2,1,0,1,0,2,2,1,0,gptchats_17205,0.8181818181818182,80260142
2,2,3,3,2,2,2,2,2,2,0,gptchats_72839,2.0,30365205
4,4,4,4,4,4,4,4,4,4,4,coaching_21370,4.0,9931723
2,2,3,3,2,2,2,2,2,2,0,gptchats_1853,2.0,80227700
0,0,1,1,0,0,0,0,0,0,0,gptchats_4155,0.1818181818181818,80231282
2,2,3,3,2,2,2,2,2,2,0,gptchats_68849,2.0,20355661
0,0,2,2,0,0,0,0,0,0,0,gptchats_4903,0.3636363636363636,80230391
2,2,3,3,2,2,2,2,2,2,0,gptchats_68691,2.0,40361626
2,2,3,3,2,2,2,2,2,2,0,gptchats_20831,2.0,80239834
2,2,3,3,2,2,2,2,2,2,0,gptchats_66864,2.0,80259252
2,2,3,3,2,3,2,2,2,2,0,gptchats_34844,2.090909090909091,99325555
2,2,3,3,2,2,2,2,2,2,0,gptchats_54168,2.0,80337880
0,0,2,2,2,2,0,0,0,0,0,gptchats_22940,0.7272727272727273,80295372
2,2,3,3,2,2,2,2,2,2,0,gptchats_23486,2.0,80297609
4,3,4,4,4,4,3,3,3,3,0,coaching_16292,3.1818181818181817,80339446
0,0,2,2,0,0,0,0,0,0,0,gptchats_22798,0.3636363636363636,80300091
2,2,3,3,2,2,2,2,2,2,0,gptchats_15134,2.0,80241339
2,2,3,3,2,2,2,2,2,2,0,gptchats_47114,2.0,80338170
2,2,3,3,2,2,2,2,2,2,0,gptchats_476,2.0,80224097
0,0,2,2,0,0,0,2,0,0,0,gptchats_16429,0.5454545454545454,80245777
2,2,3,3,2,2,2,2,2,2,0,gptchats_17737,2.0,80262237
2,0,3,3,2,2,0,0,0,0,0,gptchats_55504,1.0909090909090908,80339369
0,0,2,2,0,0,0,0,0,0,0,gptchats_22954,0.3636363636363636,80260710
0,0,2,2,0,2,0,0,0,0,0,gptchats_23492,0.5454545454545454,80299853
2,2,3,3,2,2,2,2,2,2,0,gptchats_15120,2.0,80251530
4,4,4,4,4,4,4,4,4,4,4,coaching_20734,4.0,10347732
0,0,0,0,0,0,0,0,0,0,0,gptchats_10230,0.0,80228463
4,4,4,4,4,4,4,4,4,4,4,coaching_7099,4.0,80331805
2,2,3,3,2,2,2,2,2,2,0,gptchats_34850,2.0,80335602
2,2,3,3,2,2,2,2,2,2,0,gptchats_12129,2.0,80241445
2,2,3,3,2,2,2,2,2,2,0,gptchats_15646,2.0,80254882
2,2,3,3,2,2,2,2,2,2,2,gptchats_53613,2.1818181818181817,80229050
2,2,3,3,2,3,2,2,2,2,0,gptchats_13237,2.090909090909091,80225712
2,2,3,3,2,2,2,2,2,2,0,gptchats_59458,2.0,80238290
2,2,4,4,3,4,4,3,3,3,0,coaching_22645,2.909090909090909,7061027
2,2,4,4,3,3,3,3,2,2,0,gptchats_18362,2.5454545454545454,80229690
2,2,3,3,2,2,2,2,2,2,0,gptchats_4917,2.0,80228500
2,2,3,3,2,2,2,2,2,2,0,gptchats_20825,2.0,80253999
2,0,2,2,2,2,0,0,0,0,0,gptchats_19097,0.9090909090909092,80258789
2,2,3,3,2,2,2,2,2,2,0,gptchats_2355,2.0,80228496
2,2,3,3,3,2,2,2,2,2,0,gptchats_21508,2.090909090909091,80289429
2,2,3,3,2,2,2,2,2,2,0,gptchats_29154,2.0,80332486
2,2,3,3,2,2,2,2,2,2,0,gptchats_49878,2.0,80338245
2,2,3,3,2,2,2,2,2,2,0,gptchats_56780,2.0,80334542
0,0,2,2,2,2,0,0,0,0,0,gptchats_4724,0.7272727272727273,80230582
2,2,3,3,2,2,2,2,2,2,0,gptchats_66643,2.0,40352887
2,2,3,3,2,2,2,2,2,2,0,gptchats_75159,2.0,70110327
2,2,3,3,2,2,2,2,2,2,2,coaching_9739,2.1818181818181817,80334741
0,0,2,2,0,1,0,0,0,0,0,gptchats_55289,0.4545454545454545,80338927
2,2,3,3,2,2,2,2,2,2,0,gptchats_22001,2.0,80240280
0,0,2,2,0,1,0,0,0,0,0,gptchats_73528,0.4545454545454545,6076670
2,2,3,3,2,2,2,2,2,2,0,gptchats_64732,2.0,99350283
0,0,2,2,0,1,0,0,0,0,0,gptchats_6655,0.4545454545454545,80231111
2,2,3,3,2,2,2,2,2,2,0,gptchats_74521,2.0,99368951
0,0,2,2,0,2,0,0,0,0,0,gptchats_45924,0.5454545454545454,80330739
2,2,3,3,2,2,2,2,2,2,0,gptchats_23479,2.0,80305562
2,2,4,4,3,3,2,2,2,2,0,gptchats_19929,2.363636363636364,80280249
2,2,3,3,2,3,2,2,2,2,0,gptchats_60554,2.090909090909091,80341276
2,2,3,3,2,2,2,2,2,2,0,gptchats_68108,2.0,6079689
2,0,3,3,2,3,2,2,2,2,0,gptchats_61892,1.9090909090909092,80333274
2,2,3,3,3,3,3,3,3,3,2,coaching_16417,2.727272727272727,80339209
2,2,3,3,2,2,2,2,2,2,0,gptchats_39421,2.0,80326923
2,2,3,3,2,2,2,2,2,2,0,gptchats_40848,2.0,80337265
2,0,2,2,2,2,0,0,0,0,0,gptchats_60540,0.9090909090909092,80346424
0,0,1,1,0,0,0,0,0,0,0,gptchats_22773,0.1818181818181818,80238855
2,2,3,3,2,2,2,2,2,2,0,gptchats_64726,2.0,80338172
2,2,4,4,3,3,2,2,2,2,2,coaching_8355,2.5454545454545454,80334075
2,0,2,2,2,2,2,2,2,2,0,gptchats_6641,1.6363636363636365,80232221
4,4,4,4,4,4,4,4,4,4,4,coaching_12665,4.0,80337833
2,2,3,3,2,2,2,2,2,2,0,gptchats_62357,2.0,10347732
2,2,3,3,2,2,2,2,2,2,0,gptchats_65438,2.0,80336337
2,2,3,3,3,3,2,2,2,2,0,gptchats_12868,2.1818181818181817,80243708
2,2,3,3,2,3,2,2,2,2,0,gptchats_72144,2.090909090909091,5062837
4,4,4,4,4,4,4,4,4,4,0,coaching_14572,3.636363636363636,80339390
0,1,2,2,1,1,0,1,1,0,0,gptchats_7239,0.8181818181818182,80236122
0,1,2,2,1,2,1,1,1,1,0,gptchats_1890,1.0909090909090908,80227745
2,2,3,3,3,3,2,2,2,2,0,gptchats_74253,2.1818181818181817,99369142
2,2,3,3,2,3,2,2,2,2,0,coaching_7700,2.090909090909091,80333830
2,2,3,3,2,3,2,2,2,2,0,gptchats_42939,2.090909090909091,80330625
2,2,3,3,2,2,2,2,2,2,0,gptchats_36060,2.0,80336377
0,1,2,2,1,2,1,2,1,0,0,gptchats_19083,1.0909090909090908,80226174
4,3,4,4,4,4,3,3,3,3,4,coaching_3566,3.5454545454545454,80296698
2,2,3,3,2,2,2,2,2,2,0,gptchats_29140,2.0,80332468
2,2,3,3,2,2,2,2,2,2,0,gptchats_8122,2.0,80236618
2,0,3,3,2,3,2,2,2,0,0,gptchats_75165,1.7272727272727273,50103322
2,2,3,3,2,2,2,2,2,2,0,gptchats_73514,2.0,9998957
3,3,3,3,3,3,3,3,3,3,0,coaching_20085,2.727272727272727,80335416
2,2,3,3,3,3,2,2,2,2,0,gptchats_21534,2.1818181818181817,99244973
2,2,3,3,2,2,2,2,2,2,0,gptchats_16398,2.0,80238922
2,2,3,3,2,2,2,2,2,2,0,gptchats_56964,2.0,80342568
2,2,2,2,2,2,2,2,2,2,0,gptchats_2369,1.818181818181818,80228508
2,2,4,4,3,3,2,3,2,2,0,gptchats_29168,2.4545454545454546,80328221
0,0,1,1,0,0,0,0,0,0,0,gptchats_4718,0.1818181818181818,80232221
0,0,1,1,0,0,0,0,0,0,0,gptchats_22255,0.1818181818181818,80296405
2,2,3,3,2,2,2,2,2,2,2,gptchats_27145,2.1818181818181817,80326078
2,2,3,3,2,3,2,2,2,2,0,gptchats_3077,2.090909090909091,80229203
0,0,2,2,0,0,0,0,0,0,0,gptchats_27623,0.3636363636363636,80325325
2,2,3,3,2,2,2,2,2,2,0,gptchats_19915,2.0,80280201
2,2,3,3,2,2,2,2,2,2,0,gptchats_68134,2.0,7083824
0,0,1,1,0,0,0,0,0,0,0,gptchats_28778,0.1818181818181818,80331131
2,2,3,3,2,2,2,2,2,2,0,gptchats_45918,2.0,80339228
0,0,2,2,0,0,0,0,0,0,0,gptchats_22983,0.3636363636363636,80288504
2,2,3,3,3,2,2,2,2,2,0,gptchats_23445,2.090909090909091,80305886
2,0,2,2,2,2,0,0,0,0,0,gptchats_65410,0.9090909090909092,80333927
2,0,3,3,2,3,0,0,0,0,0,gptchats_73266,1.181818181818182,40355573
2,2,3,3,2,2,2,2,2,2,0,gptchats_25020,2.0,80311600
2,2,3,3,2,2,2,2,2,2,0,gptchats_74509,2.0,70106462
2,2,3,3,2,2,2,2,2,2,0,gptchats_8650,2.0,80237845
0,1,2,1,0,1,0,2,2,1,0,gptchats_36552,0.9090909090909092,80335314
2,2,3,3,2,3,2,2,2,2,0,gptchats_72178,2.090909090909091,80342102
0,0,2,2,0,1,0,0,0,0,0,gptchats_20158,0.4545454545454545,80261567
2,2,3,3,2,2,2,2,2,2,0,gptchats_28504,2.0,80240280
2,0,2,2,2,2,2,2,2,2,0,gptchats_61662,1.6363636363636365,80346759
2,2,3,3,3,2,2,2,2,2,0,gptchats_19901,2.090909090909091,80279664
2,0,3,3,2,2,2,2,2,2,0,gptchats_27637,1.818181818181818,80327672
2,0,3,2,2,2,2,2,0,0,0,gptchats_26529,1.3636363636363635,80322852
0,0,2,1,0,1,0,2,2,1,0,gptchats_14095,0.8181818181818182,80224731
0,1,2,2,1,1,0,1,1,1,0,gptchats_21246,0.9090909090909092,80287528
2,2,3,3,2,2,2,2,2,2,0,gptchats_67575,2.0,40359932
2,2,3,3,2,2,2,2,2,2,0,gptchats_10925,2.0,80240926
2,2,3,3,3,3,2,2,2,2,0,gptchats_68646,2.1818181818181817,80336576
2,2,3,3,2,2,2,2,2,2,0,gptchats_5412,2.0,80227763
0,0,2,2,0,0,0,0,0,0,0,gptchats_49850,0.3636363636363636,80339442
2,2,3,3,2,2,2,2,2,2,0,gptchats_27151,2.0,80326095
2,2,3,3,2,2,2,2,2,2,0,gptchats_17092,2.0,80259675
2,2,3,3,2,2,2,2,2,2,2,gptchats_23337,2.1818181818181817,80301743
2,2,3,3,2,2,2,2,2,2,0,gptchats_9228,2.0,80227442
0,1,2,2,1,2,0,1,1,0,0,gptchats_1674,0.9090909090909092,80227422
2,2,3,3,2,2,2,2,2,2,0,gptchats_65835,2.0,80231750
0,2,3,3,2,2,2,2,2,2,0,gptchats_44623,1.818181818181818,80333894
2,0,2,2,2,2,2,2,2,2,0,gptchats_62182,1.6363636363636365,10348777
2,2,3,3,3,3,2,2,2,2,0,gptchats_46034,2.1818181818181817,80281541
2,0,2,2,2,2,0,0,0,0,0,gptchats_50656,0.9090909090909092,80339355
2,2,3,3,2,3,2,2,2,2,0,gptchats_48019,2.090909090909091,80337475
2,2,3,3,2,2,2,2,2,2,0,gptchats_71840,2.0,80230764
2,2,3,3,3,3,2,2,2,2,0,gptchats_29395,2.1818181818181817,80333045
2,2,3,3,2,2,2,2,2,2,2,gptchats_16165,2.1818181818181817,80256533
2,2,3,3,2,2,2,2,2,2,0,gptchats_39186,2.0,80334683
2,2,3,3,2,2,2,2,2,2,0,gptchats_19256,2.0,80240280
0,0,2,2,0,1,0,0,0,0,0,gptchats_5823,0.4545454545454545,80229132
2,2,3,3,2,2,2,2,2,2,2,gptchats_18148,2.1818181818181817,80264212
2,2,3,3,2,2,2,2,2,2,0,gptchats_73931,2.0,20354743
0,0,2,2,0,1,0,0,0,0,0,gptchats_52727,0.4545454545454545,80261928
4,2,4,4,4,4,4,4,4,4,0,coaching_20278,3.4545454545454546,80346663
2,2,3,3,2,2,2,2,2,2,2,gptchats_13009,2.1818181818181817,80242279
2,2,3,3,3,3,3,3,3,3,2,gptchats_14766,2.727272727272727,80236204
2,2,3,2,2,2,2,2,2,2,0,gptchats_1489,1.9090909090909092,80226988
0,0,1,1,0,0,0,0,0,0,0,gptchats_6568,0.1818181818181818,80235035
0,0,2,2,2,2,0,0,0,0,0,gptchats_29381,0.7272727272727273,80333021
0,0,2,2,2,2,0,0,0,0,0,gptchats_30808,0.7272727272727273,80333542
2,2,3,3,2,2,2,2,2,2,0,gptchats_2180,2.0,80228275
2,2,3,3,2,2,1,1,1,1,0,gptchats_57893,1.6363636363636365,80342402
2,2,3,3,3,3,2,2,2,2,0,gptchats_21905,2.1818181818181817,80239270
4,4,4,4,4,4,4,4,4,4,0,coaching_14877,3.636363636363636,80339040
2,2,3,3,2,2,2,2,2,2,0,gptchats_17509,2.0,80261444
2,0,4,4,2,2,2,2,0,0,0,gptchats_46020,1.6363636363636365,80338994
2,2,3,3,2,2,2,2,2,2,0,gptchats_70592,2.0,7052365
0,0,1,2,1,1,0,0,0,0,0,gptchats_12471,0.4545454545454545,80214822
2,2,3,3,3,3,2,2,2,2,0,gptchats_54424,2.1818181818181817,80339112
2,0,2,2,2,2,2,2,2,2,0,gptchats_65821,1.6363636363636365,9956023
2,2,3,3,2,2,2,2,2,2,0,gptchats_23874,2.0,80240480
0,0,2,2,0,1,0,0,0,0,0,gptchats_72385,0.4545454545454545,10336271
0,0,2,2,2,2,0,0,0,0,0,gptchats_45529,0.7272727272727273,80339396
2,2,3,3,2,2,2,2,2,2,0,gptchats_42246,2.0,80255702
2,2,3,3,2,2,2,2,2,2,0,gptchats_17521,2.0,80253181
4,4,5,4,4,4,4,4,4,4,4,coaching_4786,4.090909090909091,80315742
2,2,3,3,2,2,2,2,2,2,2,gptchats_43170,2.1818181818181817,80334921
0,0,2,2,0,0,0,0,0,0,0,gptchats_23684,0.3636363636363636,80260516
2,2,3,3,2,3,2,2,2,2,0,gptchats_74904,2.090909090909091,99369939
2,2,3,3,3,3,2,2,2,2,0,gptchats_8485,2.1818181818181817,80237713
2,2,3,3,2,2,2,2,2,2,0,gptchats_45267,2.0,80334676
2,2,3,3,2,2,2,2,2,2,0,gptchats_43616,2.0,99250408
2,2,3,3,3,3,3,3,2,2,0,gptchats_16159,2.363636363636364,80229683
2,0,2,2,2,2,0,0,0,0,0,gptchats_67978,0.9090909090909092,30360354
0,0,2,2,0,0,0,0,0,0,0,gptchats_11622,0.3636363636363636,80241665
2,2,3,3,2,3,2,2,2,2,0,gptchats_58544,2.090909090909091,80344432
0,0,2,2,0,0,0,0,0,0,0,gptchats_30834,0.3636363636363636,80334114
2,2,3,3,2,2,2,2,2,2,0,gptchats_18160,2.0,80238186
2,2,4,4,3,3,2,2,2,2,0,gptchats_56569,2.363636363636364,80336708
0,0,2,1,0,1,0,2,2,1,0,gptchats_8579,0.8181818181818182,80237773
0,0,2,2,0,0,0,0,0,0,0,gptchats_55060,0.3636363636363636,80339066
2,2,3,3,2,2,2,2,2,2,0,gptchats_14982,2.0,80235025
2,2,3,3,2,2,2,2,2,2,0,gptchats_53377,2.0,80336533
4,3,4,4,4,4,3,3,3,3,3,coaching_20536,3.4545454545454546,10347768
2,0,2,2,2,2,2,2,2,2,0,coaching_11933,1.6363636363636365,80328308
2,2,3,3,2,2,2,2,2,2,0,gptchats_74910,2.0,40366366
2,1,2,2,2,2,1,1,1,1,0,gptchats_52069,1.3636363636363635,80333184
2,0,2,2,2,2,2,2,2,2,0,coaching_16084,1.6363636363636365,80339095
2,2,3,3,2,2,2,2,2,2,0,gptchats_13753,2.0,80241212
0,0,2,2,0,0,0,0,0,0,0,gptchats_41773,0.3636363636363636,80335010
2,2,3,3,2,3,2,2,2,2,0,gptchats_60965,2.090909090909091,80344513
2,2,3,3,2,2,2,2,2,2,0,gptchats_20399,2.0,80283289
4,3,4,4,4,4,3,3,3,3,3,coaching_22321,3.4545454545454546,7051605
0,0,2,2,0,0,0,0,0,0,0,gptchats_17535,0.3636363636363636,80261553
2,1,2,2,2,2,1,2,1,1,0,gptchats_21087,1.4545454545454546,80261151
2,2,3,3,2,2,2,2,2,2,0,gptchats_57111,2.0,80341391
2,2,3,3,3,3,2,2,2,2,0,gptchats_18835,2.1818181818181817,80234065
2,2,3,3,3,3,2,2,2,2,0,gptchats_16818,2.1818181818181817,80224877
2,0,2,2,2,2,0,0,0,0,0,gptchats_41798,0.9090909090909092,80332249
0,1,2,1,1,1,0,1,1,0,0,gptchats_20372,0.7272727272727273,80226749
2,0,3,3,2,3,2,2,2,2,0,coaching_15566,1.9090909090909092,80339135
4,2,4,4,4,4,4,4,4,4,4,gptchats_29658,3.8181818181818183,80326923
2,2,3,3,2,2,2,2,2,2,2,gptchats_72352,2.1818181818181817,40355666
2,2,3,3,2,2,2,2,2,2,0,gptchats_24114,2.0,80309945
2,0,2,3,2,2,0,0,0,0,0,gptchats_62141,1.0,99344402
3,3,4,4,3,3,3,3,3,3,3,gptchats_7749,3.1818181818181817,80236272
2,2,3,3,2,2,2,2,2,2,0,gptchats_9764,2.0,80238547
2,2,3,3,2,2,2,2,2,2,0,gptchats_74723,2.0,60118604
2,0,2,2,2,2,0,0,0,0,0,gptchats_6457,0.9090909090909092,80228939
4,4,4,4,4,4,4,4,4,4,4,coaching_17371,4.0,99336665
2,2,3,3,2,2,2,2,2,2,0,gptchats_7991,2.0,80235633
2,2,3,3,2,2,2,2,2,2,0,gptchats_22203,2.0,80261928
0,0,1,1,0,0,0,0,0,0,0,gptchats_9002,0.1818181818181818,80235514
2,2,3,3,3,3,2,2,2,2,2,gptchats_74045,2.363636363636364,7026026
2,2,3,3,2,2,2,2,2,2,0,gptchats_72434,2.0,5098797
2,2,4,4,3,3,3,3,2,2,0,gptchats_45298,2.5454545454545454,80339241
2,2,3,3,2,2,2,2,2,2,0,gptchats_46791,2.0,80339632
2,2,3,3,2,2,2,2,2,2,0,gptchats_69772,2.0,80309879
2,2,3,3,2,2,2,2,2,2,0,gptchats_11811,2.0,80241807
0,0,2,2,0,0,0,0,0,0,0,gptchats_67987,0.3636363636363636,20331462
2,2,3,3,3,3,3,3,3,3,3,gptchats_2901,2.8181818181818183,80229187
2,2,3,3,2,2,2,2,2,2,2,gptchats_31519,2.1818181818181817,80240280
2,2,3,3,2,2,2,2,2,2,0,gptchats_60030,2.0,80346605
2,2,3,3,2,2,2,2,2,2,0,gptchats_20400,2.0,80277667
0,0,2,2,0,1,0,0,0,0,0,gptchats_71129,0.4545454545454545,80351240
0,1,2,2,1,1,0,1,1,0,0,gptchats_29342,0.8181818181818182,80332865
2,2,3,3,3,3,2,2,2,2,2,coaching_3764,2.363636363636364,80301558
0,0,2,2,0,0,0,0,0,0,0,gptchats_2143,0.3636363636363636,80228212
2,2,3,3,2,2,2,2,2,2,0,gptchats_68478,2.0,40361140
2,2,3,3,3,2,2,2,2,2,2,gptchats_6325,2.272727272727273,80234829
0,0,2,2,0,2,0,0,0,0,0,gptchats_62633,0.5454545454545454,80346535
2,2,3,3,3,3,2,2,2,2,0,gptchats_24666,2.1818181818181817,80314667
4,2,4,4,4,4,2,2,2,2,0,coaching_19348,2.727272727272727,10344415
2,2,3,3,2,2,2,2,2,2,0,gptchats_32762,2.0,80334068
2,2,3,3,2,2,2,2,2,2,0,gptchats_55921,2.0,80339102
2,2,3,3,2,2,2,2,2,2,0,gptchats_7985,2.0,80235003
2,2,3,3,2,2,2,2,2,2,0,gptchats_22571,2.0,80298796
2,2,3,3,3,3,3,3,3,3,2,coaching_3002,2.727272727272727,80287453
2,2,3,3,2,2,2,2,2,2,0,gptchats_847,2.0,80225209
2,1,3,3,2,2,2,2,2,2,0,gptchats_71897,1.9090909090909092,40363266
2,2,3,3,2,2,2,2,2,2,0,gptchats_60742,2.0,80259363
2,2,3,3,2,2,2,2,2,2,0,gptchats_18821,2.0,80235977
2,2,3,3,2,2,2,2,2,2,2,gptchats_23647,2.1818181818181817,80306992
2,0,3,3,2,3,2,2,2,2,0,gptchats_75401,1.9090909090909092,99370960
2,0,2,2,2,2,0,2,0,0,0,gptchats_1304,1.0909090909090908,80222313
0,0,2,2,0,0,0,0,0,0,0,gptchats_73070,0.3636363636363636,7090333
2,2,3,3,3,3,2,2,2,2,2,gptchats_68336,2.363636363636364,80337993
2,2,3,3,3,3,3,3,3,3,2,coaching_16629,2.727272727272727,80325180
2,2,3,3,2,2,2,2,2,2,0,gptchats_21050,2.0,80286482
2,2,3,3,2,2,2,2,2,2,0,gptchats_3275,2.0,80229729
2,2,3,3,2,2,2,2,2,2,0,gptchats_27347,2.0,80322852
2,2,3,3,2,2,2,2,2,2,0,gptchats_26059,2.0,80322368
2,2,3,3,2,2,2,2,2,2,0,gptchats_5604,2.0,80231039
2,2,3,3,2,2,2,2,2,2,0,gptchats_31525,2.0,80334209
2,2,3,3,2,2,2,2,2,2,0,gptchats_21736,2.0,80286080
3,2,3,3,3,3,2,2,2,2,2,coaching_20287,2.4545454545454546,10347764
2,2,3,3,2,2,2,2,2,2,0,gptchats_14955,2.0,80252755
2,2,3,3,3,3,3,3,3,3,2,coaching_14980,2.727272727272727,80339945
2,2,4,4,3,3,2,2,2,2,0,gptchats_25550,2.363636363636364,80240280
2,2,3,3,2,2,2,2,2,2,0,coaching_12329,2.0,80302776
4,3,4,4,4,4,3,3,3,3,0,coaching_21199,3.1818181818181817,80349365
2,2,3,3,2,2,2,2,2,2,0,gptchats_72408,2.0,5038890
4,4,4,4,4,4,4,4,4,4,4,coaching_7717,4.0,80333130
2,0,2,3,2,2,2,2,2,2,0,gptchats_24882,1.7272727272727273,80238971
2,0,3,3,2,2,2,2,2,2,0,gptchats_52914,1.818181818181818,80340548
2,2,3,3,3,3,2,2,2,2,0,gptchats_7007,2.1818181818181817,80234695
2,2,3,3,2,2,2,2,2,2,0,gptchats_8334,2.0,80237500
2,2,3,3,2,2,2,2,2,2,0,gptchats_71115,2.0,80340323
4,4,4,4,4,4,4,4,4,4,4,coaching_17245,4.0,80339349
2,0,3,3,2,2,1,1,0,0,0,gptchats_46961,1.2727272727272727,80295919
2,2,3,3,2,2,2,2,2,2,0,gptchats_68444,2.0,80336528
0,1,2,2,2,2,1,1,1,1,0,gptchats_21722,1.181818181818182,80280249
0,0,2,2,2,2,0,0,0,0,0,gptchats_11187,0.7272727272727273,80239846
2,2,3,3,2,2,2,2,2,2,0,coaching_4751,2.0,80315277
2,0,3,3,2,2,2,2,2,2,0,gptchats_29418,1.818181818181818,80333053
2,1,3,3,2,2,2,2,1,1,0,gptchats_28706,1.7272727272727273,80331178
2,2,3,3,2,2,2,2,2,2,0,gptchats_8452,2.0,80237012
0,0,2,2,0,1,0,0,0,0,0,gptchats_13790,0.4545454545454545,80246078
4,4,4,4,4,4,4,4,4,4,4,coaching_13745,4.0,80339242
2,2,3,3,2,2,2,2,2,2,0,gptchats_73064,2.0,99367860
2,2,3,3,2,2,2,2,2,2,0,gptchats_21723,2.0,80290166
4,2,4,4,4,4,4,4,4,4,4,coaching_14137,3.8181818181818183,80338950
2,2,3,3,2,2,2,2,2,2,0,gptchats_68445,2.0,80337993
2,0,3,3,2,2,0,0,0,0,0,gptchats_46960,1.0909090909090908,80339009
2,2,3,3,2,2,2,2,2,2,0,gptchats_28061,2.0,80329158
2,2,3,3,2,2,2,2,2,2,0,gptchats_66468,2.0,5038890
2,2,3,3,2,2,2,2,2,2,0,gptchats_3260,2.0,80229705
2,2,3,3,2,2,2,2,2,2,0,gptchats_34448,2.0,80326421
2,2,3,3,2,2,2,2,2,2,0,coaching_19413,2.0,99342613
2,0,3,3,2,2,2,2,2,0,0,gptchats_14798,1.6363636363636365,80230684
0,0,2,1,0,1,0,2,2,1,0,gptchats_7688,0.8181818181818182,80236602
2,2,3,3,2,2,2,2,2,2,0,gptchats_6318,2.0,80227862
2,2,3,3,2,2,2,2,2,2,0,gptchats_1477,2.0,80226973
2,2,3,3,2,2,2,2,2,2,0,gptchats_35756,2.0,80335509
2,2,3,3,3,3,2,2,2,2,2,gptchats_1311,2.363636363636364,80226187
2,2,3,3,2,2,2,2,2,2,0,coaching_7259,2.0,80332604
2,2,3,3,2,2,2,2,2,2,0,coaching_21832,2.0,7049913
2,0,2,2,2,2,0,0,0,0,0,gptchats_8453,0.9090909090909092,80237678
2,2,3,3,3,2,2,2,2,2,0,gptchats_75414,2.090909090909091,99367863
2,2,3,3,3,3,2,2,2,2,0,gptchats_3506,2.1818181818181817,80230188
2,2,3,3,2,3,2,2,2,2,0,gptchats_4269,2.090909090909091,80229768
2,2,3,3,2,2,2,2,2,2,0,gptchats_16831,2.0,80238270
2,2,3,3,2,2,2,2,2,2,0,gptchats_28707,2.0,80230437
2,2,3,2,2,2,2,2,2,2,0,gptchats_27434,1.9090909090909092,80325237
2,2,3,3,2,2,2,2,2,2,0,gptchats_10298,2.0,80240382
2,2,3,3,2,2,2,2,2,2,0,gptchats_69029,2.0,30295387
2,2,4,4,3,3,2,2,2,2,0,gptchats_37633,2.363636363636364,80335494
2,0,3,3,2,2,2,2,2,2,0,gptchats_61475,1.818181818181818,80346465
2,2,3,2,2,2,2,2,2,2,0,gptchats_18808,1.9090909090909092,80259750
2,2,3,3,3,3,2,2,2,2,2,gptchats_67004,2.363636363636364,20326097
2,2,3,3,2,2,2,2,2,2,0,gptchats_70578,2.0,7088471
2,2,3,3,2,2,2,2,2,2,0,gptchats_35024,2.0,80335411
2,2,3,3,2,2,2,2,2,2,0,gptchats_1305,2.0,80226656
0,0,2,2,0,0,0,0,0,0,0,gptchats_73071,0.3636363636363636,40356327
0,0,2,2,0,0,0,2,0,0,0,gptchats_22558,0.5454545454545454,80299376
2,2,3,3,3,3,2,2,2,2,0,gptchats_25237,2.1818181818181817,80317919
0,0,2,2,1,1,0,1,1,0,0,gptchats_7774,0.7272727272727273,80235671
2,0,3,3,2,2,2,2,0,0,0,gptchats_72409,1.4545454545454546,80333587
0,0,2,1,0,1,0,2,2,1,0,gptchats_26230,0.8181818181818182,80322778
2,0,2,2,2,2,0,0,0,0,0,gptchats_74078,0.9090909090909092,7080589
4,2,4,4,4,4,3,3,3,3,3,coaching_18719,3.363636363636364,10343070
0,0,1,1,0,0,0,0,0,0,0,gptchats_10782,0.1818181818181818,80234577
2,0,2,2,2,2,0,0,0,0,0,gptchats_67762,0.9090909090909092,30360352
2,2,3,3,2,2,2,2,2,2,0,gptchats_15822,2.0,80230313
2,2,3,3,2,2,2,2,2,2,0,gptchats_48959,2.0,80339906
2,2,3,3,2,2,2,2,2,2,0,gptchats_28075,2.0,80327518
0,0,2,2,2,2,0,0,0,0,0,gptchats_61313,0.7272727272727273,80335416
2,2,3,3,2,2,2,2,2,2,0,gptchats_27346,2.0,80276333
2,2,3,3,2,3,2,2,2,2,0,coaching_22491,2.090909090909091,40352838
2,2,3,3,3,2,2,2,2,2,0,gptchats_23108,2.090909090909091,80259442
0,0,2,2,0,0,0,0,0,0,0,gptchats_6324,0.3636363636363636,80234825
2,2,3,3,2,3,2,2,2,2,0,gptchats_74050,2.090909090909091,10338400
2,2,3,3,2,2,2,2,2,2,0,gptchats_9017,2.0,80230279
2,1,3,3,2,2,2,2,2,2,0,gptchats_22216,1.9090909090909092,80236194
2,2,3,3,2,2,2,2,2,2,0,gptchats_44193,2.0,80337957
2,2,3,3,2,2,2,2,2,2,0,gptchats_57851,2.0,80337949
